V,E,ElogE,VlogV,ElogV,VlogE,Iterations
207, 15990, 223298, 1592.55, 123019, 2890.73, 478675
207, 17056, 239773, 1592.55, 131220, 2910, 513757
207, 18122, 256344, 1592.55, 139421, 2928.11, 549030
207, 19188, 273005, 1592.55, 147623, 2945.18, 584485
207, 20254, 289752, 1592.55, 155824, 2961.33, 620111
208, 8611, 112563, 1601.69, 66308.5, 2718.97, 242446
208, 9687, 128274, 1601.69, 74594.2, 2754.3, 276020
208, 10764, 144172, 1601.69, 82887.5, 2785.94, 309971
208, 11840, 160212, 1601.69, 91173.2, 2814.53, 344202
208, 12916, 176392, 1601.69, 99458.9, 2840.63, 378715
208, 13993, 192717, 1601.69, 107752, 2864.66, 413519
208, 15069, 209147, 1601.69, 116038, 2886.89, 448531
208, 16146, 225703, 1601.69, 124331, 2907.61, 483797
208, 17222, 242347, 1601.69, 132617, 2926.97, 519237
208, 18298, 259089, 1601.69, 140903, 2945.15, 554872
208, 19375, 275937, 1601.69, 149196, 2962.32, 590722
208, 20451, 292856, 1601.69, 157482, 2978.54, 626712
209, 8694, 113768, 1610.84, 67007.8, 2734.93, 245022
209, 9781, 129655, 1610.84, 75385.7, 2770.46, 278970
209, 10868, 145716, 1610.84, 83763.6, 2802.23, 313266
209, 11954, 161919, 1610.84, 92133.8, 2830.95, 347845
209, 13041, 178280, 1610.84, 100512, 2857.19, 382741
209, 14128, 194772, 1610.84, 108890, 2881.33, 417899
209, 15215, 211385, 1610.84, 117267, 2903.68, 453299
209, 16302, 228110, 1610.84, 125645, 2924.49, 488922
209, 17388, 244924, 1610.84, 134016, 2943.93, 524722
209, 18475, 261851, 1610.84, 142393, 2962.22, 560751
209, 19562, 278871, 1610.84, 150771, 2979.46, 596965
209, 20649, 295978, 1610.84, 159149, 2995.76, 633353
210, 8778, 114989, 1619.99, 67715.6, 2750.93, 247632
210, 9875, 131037, 1619.99, 76178.2, 2786.61, 281922
210, 10972, 147261, 1619.99, 84640.7, 2818.52, 316565
210, 12069, 163644, 1619.99, 93103.2, 2847.39, 351524
210, 13167, 180186, 1619.99, 101573, 2873.77, 386804
210, 14264, 196844, 1619.99, 110036, 2898.02, 422315
210, 15361, 213625, 1619.99, 118499, 2920.47, 458071
210, 16458, 230519, 1619.99, 126961, 2941.37, 494053
210, 17556, 247534, 1619.99, 135431, 2960.93, 530278
210, 18653, 264632, 1619.99, 143894, 2979.3, 566669
210, 19750, 281824, 1619.99, 152356, 2996.61, 603246
210, 20847, 299103, 1619.99, 160819, 3012.99, 639999
211, 8862, 116211, 1629.15, 68424.4, 2766.93, 250245
211, 9969, 132421, 1629.15, 76971.6, 2802.76, 284878
211, 11077, 148823, 1629.15, 85526.6, 2834.84, 319898
211, 12185, 165385, 1629.15, 94081.6, 2863.86, 355238
211, 13293, 182093, 1629.15, 102637, 2890.36, 390870
211, 14400, 198918, 1629.15, 111184, 2914.71, 426735
211, 15508, 215883, 1629.15, 119739, 2937.27, 462880
211, 16616, 232961, 1629.15, 128294, 2958.28, 499253
211, 17724, 250146, 1629.15, 136849, 2977.93, 535839
211, 18831, 267416, 1629.15, 145396, 2996.37, 572592
211, 19939, 284795, 1629.15, 153951, 3013.78, 609566
211, 21047, 302263, 1629.15, 162506, 3030.24, 646718
212, 8946, 117434, 1638.32, 69134, 2782.93, 252859
212, 10064, 133820, 1638.32, 77773.8, 2818.95, 287867
212, 11183, 150400, 1638.32, 86421.3, 2851.19, 323265
212, 12301, 167127, 1638.32, 95061.1, 2880.34, 358955
212, 13419, 184001, 1638.32, 103701, 2906.94, 394939
212, 14537, 201010, 1638.32, 112341, 2931.42, 431192
212, 15656, 218157, 1638.32, 120988, 2954.1, 467725
212, 16774, 235405, 1638.32, 129628, 2975.2, 504457
212, 17892, 252761, 1638.32, 138268, 2994.93, 541404
212, 19011, 270233, 1638.32, 146915, 3013.48, 578586
212, 20129, 287784, 1638.32, 155555, 3030.96, 615925
212, 21247, 305425, 1638.32, 164195, 3047.49, 653443
213, 9031, 118673, 1647.49, 69852.2, 2798.96, 255507
213, 10160, 135236, 1647.49, 78584.6, 2835.16, 290890
213, 11289, 151980, 1647.49, 87317.1, 2867.54, 326636
213, 12417, 168872, 1647.49, 96041.9, 2896.81, 362676
213, 13546, 185927, 1647.49, 104774, 2923.55, 399044
213, 14675, 203118, 1647.49, 113507, 2948.15, 435684
213, 15804, 220434, 1647.49, 122239, 2970.92, 472575
213, 16933, 237867, 1647.49, 130972, 2992.13, 509699
213, 18062, 255409, 1647.49, 139704, 3011.96, 547040
213, 19191, 273052, 1647.49, 148437, 3030.59, 584585
213, 20320, 290792, 1647.49, 157169, 3048.16, 622322
213, 21449, 308622, 1647.49, 165902, 3064.78, 660240
214, 9116, 119914, 1656.67, 70571.2, 2815, 258158
214, 10255, 136638, 1656.67, 79388.7, 2851.34, 293885
214, 11395, 153560, 1656.67, 88214, 2883.89, 330009
214, 12535, 170647, 1656.67, 97039.3, 2913.33, 366463
214, 13674, 187869, 1656.67, 105857, 2940.18, 403185
214, 14814, 205243, 1656.67, 114682, 2964.9, 440213
214, 15953, 222728, 1656.67, 123500, 2987.77, 477461
214, 17093, 240347, 1656.67, 132325, 3009.08, 514978
214, 18232, 258059, 1656.67, 141142, 3029, 552681
214, 19372, 275890, 1656.67, 149968, 3047.72, 590622
214, 20511, 293802, 1656.67, 158785, 3065.36, 628724
214, 21651, 311821, 1656.67, 167611, 3082.06, 667042
215, 9202, 121169, 1665.86, 71298.9, 2831.06, 260841
215, 10352, 138071, 1665.86, 80209.3, 2867.59, 296945
215, 11502, 155157, 1665.86, 89119.7, 2900.26, 333417
215, 12652, 172410, 1665.86, 98030.1, 2929.82, 370222
215, 13803, 189828, 1665.86, 106948, 2956.83, 407361
215, 14953, 207370, 1665.86, 115859, 2981.65, 444745
215, 16103, 225040, 1665.86, 124769, 3004.63, 482385
215, 17253, 242828, 1665.86, 133680, 3026.03, 520261
215, 18404, 260743, 1665.86, 142598, 3046.06, 558392
215, 19554, 278746, 1665.86, 151508, 3064.86, 596698
215, 20704, 296846, 1665.86, 160419, 3082.59, 635199
215, 21854, 315039, 1665.86, 169329, 3099.36, 673884
216, 9288, 122427, 1675.06, 72027.4, 2847.13, 263528
216, 10449, 139505, 1675.06, 81030.8, 2883.83, 300007
216, 11610, 156771, 1675.06, 90034.2, 2916.67, 336860
216, 12771, 174204, 1675.06, 99037.7, 2946.37, 374048
216, 13932, 191790, 1675.06, 108041, 2973.48, 411542
216, 15093, 209515, 1675.06, 117045, 2998.42, 449314
216, 16254, 227369, 1675.06, 126048, 3021.52, 487345
216, 17415, 245343, 1675.06, 135051, 3043.02, 525615
216, 18576, 263429, 1675.06, 144055, 3063.13, 564109
216, 19737, 281620, 1675.06, 153058, 3082.02, 602812
216, 20898, 299909, 1675.06, 162062, 3099.83, 641712
216, 22059, 318291, 1675.06, 171065, 3116.68, 680799
217, 9374, 123685, 1684.26, 72756.8, 2863.2, 266216
217, 10546, 140941, 1684.26, 81853.3, 2900.08, 303073
217, 11718, 158386, 1684.26, 90949.9, 2933.07, 340306
217, 12889, 175985, 1684.26, 100039, 2962.89, 377846
217, 14061, 193752, 1684.26, 109135, 2990.13, 415725
217, 15233, 211661, 1684.26, 118232, 3015.2, 453887
217, 16405, 229700, 1684.26, 127328, 3038.4, 492309
217, 17577, 247860, 1684.26, 136425, 3060, 530973
217, 18748, 266118, 1684.26, 145514, 3080.2, 569830
217, 19920, 284496, 1684.26, 154610, 3099.18, 608931
217, 21092, 302974, 1684.26, 163707, 3117.08, 648231
217, 22264, 321546, 1684.26, 172803, 3134.01, 687719
218, 9461, 124959, 1693.46, 73494.8, 2879.3, 268938
218, 10643, 142378, 1693.46, 82676.8, 2916.32, 306140
218, 11826, 160002, 1693.46, 91866.5, 2949.47, 343754
218, 13009, 177797, 1693.46, 101056, 2979.45, 381710
218, 14191, 195732, 1693.46, 110238, 3006.81, 419945
218, 15374, 213825, 1693.46, 119428, 3031.99, 458496
218, 16557, 232049, 1693.46, 128618, 3055.3, 497310
218, 17739, 250380, 1693.46, 137800, 3076.99, 536336
218, 18922, 268840, 1693.46, 146990, 3097.3, 575622
218, 20105, 287406, 1693.46, 156179, 3116.37, 615121
218, 21287, 306058, 1693.46, 165361, 3134.34, 654788
218, 22470, 324820, 1693.46, 174551, 3151.35, 694678
219, 9548, 126234, 1702.68, 74233.7, 2895.4, 271662
219, 10741, 143831, 1702.68, 83509, 2932.59, 309243
219, 11935, 161635, 1702.68, 92792.1, 2965.9, 347238
219, 13129, 179611, 1702.68, 102075, 2996.02, 385578
219, 14322, 197729, 1702.68, 111351, 3023.5, 424200
219, 15516, 216006, 1702.68, 120634, 3048.8, 463142
219, 16709, 234399, 1702.68, 129909, 3072.21, 502315
219, 17903, 252932, 1702.68, 139192, 3094.01, 541769
219, 19096, 271564, 1702.68, 148467, 3114.4, 581418
219, 20290, 290319, 1702.68, 157750, 3133.56, 621317
219, 21483, 309160, 1702.68, 167026, 3151.61, 661384
219, 22677, 328112, 1702.68, 176309, 3168.7, 701677
220, 9636, 127525, 1711.9, 74981.2, 2911.53, 274420
220, 10840, 145300, 1711.9, 84349.9, 2948.9, 312379
220, 12045, 163284, 1711.9, 93726.5, 2982.35, 350756
220, 13249, 181426, 1711.9, 103095, 3012.59, 389449
220, 14454, 199742, 1711.9, 112472, 3040.22, 428491
220, 15658, 218188, 1711.9, 121841, 3065.61, 467791
220, 16863, 236783, 1711.9, 131217, 3089.15, 507391
220, 18067, 255487, 1711.9, 140586, 3111.04, 547206
220, 19272, 274322, 1711.9, 149962, 3131.53, 587286
220, 20476, 293250, 1711.9, 159331, 3150.76, 627551
220, 21681, 312296, 1711.9, 168708, 3168.91, 668053
220, 22885, 331423, 1711.9, 178076, 3186.07, 708715
221, 9724, 128817, 1721.13, 75729.6, 2927.66, 277181
221, 10939, 146771, 1721.13, 85191.9, 2965.2, 315518
221, 12155, 164934, 1721.13, 94662, 2998.81, 354277
221, 13370, 183259, 1721.13, 104124, 3029.18, 393356
221, 14586, 201758, 1721.13, 113594, 3056.94, 432786
221, 15801, 220388, 1721.13, 123057, 3082.45, 472477
221, 17017, 239169, 1721.13, 132527, 3106.09, 512470
221, 18232, 258059, 1721.13, 141989, 3128.07, 552681
221, 19448, 277082, 1721.13, 151459, 3148.66, 593159
221, 20663, 296199, 1721.13, 160921, 3167.98, 633823
221, 21879, 315435, 1721.13, 170392, 3186.21, 674727
221, 23094, 334753, 1721.13, 179854, 3203.45, 715792
222, 9812, 130110, 1730.36, 76478.8, 2943.79, 279943
222, 11038, 148242, 1730.36, 86034.8, 2981.5, 318659
222, 12265, 166586, 1730.36, 95598.5, 3015.26, 357801
222, 13492, 185108, 1730.36, 105162, 3045.8, 397298
222, 14718, 203775, 1730.36, 114718, 3073.66, 437085
222, 15945, 222605, 1730.36, 124282, 3099.3, 477199
222, 17171, 241556, 1730.36, 133838, 3123.03, 517553
222, 18398, 260649, 1730.36, 143402, 3145.13, 558193
222, 19624, 279845, 1730.36, 152958, 3165.79, 599036
222, 20851, 299167, 1730.36, 162521, 3185.22, 640134
222, 22077, 318577, 1730.36, 172077, 3203.52, 681406
222, 23304, 338101, 1730.36, 181641, 3220.84, 722909
223, 9901, 131420, 1739.6, 77236.7, 2959.96, 282740
223, 11138, 149730, 1739.6, 86886.4, 2997.83, 321835
223, 12376, 168255, 1739.6, 96543.9, 3031.74, 361360
223, 13614, 186958, 1739.6, 106201, 3062.42, 401243
223, 14851, 205809, 1739.6, 115851, 3090.39, 441419
223, 16089, 224824, 1739.6, 125509, 3116.15, 481925
223, 17327, 243977, 1739.6, 135166, 3140, 522706
223, 18564, 263242, 1739.6, 144816, 3162.19, 563710
223, 19802, 282641, 1739.6, 154473, 3182.96, 604985
223, 21040, 302152, 1739.6, 164131, 3202.47, 646483
223, 22277, 321753, 1739.6, 173781, 3220.85, 688158
223, 23515, 341468, 1739.6, 183438, 3238.25, 730065
224, 9990, 132730, 1748.85, 77995.5, 2976.12, 285538
224, 11239, 151235, 1748.85, 87746.9, 3014.19, 325046
224, 12488, 169940, 1748.85, 97498.2, 3048.25, 364954
224, 13736, 188811, 1748.85, 107242, 3079.03, 405192
224, 14985, 207860, 1748.85, 116993, 3107.16, 445789
224, 16234, 227061, 1748.85, 126745, 3133.03, 486688
224, 17483, 246400, 1748.85, 136496, 3156.98, 527864
224, 18732, 265867, 1748.85, 146247, 3179.28, 569297
224, 19980, 285440, 1748.85, 155991, 3200.12, 610938
224, 21229, 305140, 1748.85, 165742, 3219.72, 652837
224, 22478, 324947, 1748.85, 175494, 3238.19, 694949
224, 23727, 344854, 1748.85, 185245, 3255.67, 737260
225, 10080, 134056, 1758.1, 78762.9, 2992.32, 288371
225, 11340, 152740, 1758.1, 88608.3, 3030.55, 328258
225, 12600, 171626, 1758.1, 98453.6, 3064.76, 368551
225, 13860, 190695, 1758.1, 108299, 3095.69, 409208
225, 15120, 209929, 1758.1, 118144, 3123.94, 450196
225, 16380, 229314, 1758.1, 127990, 3149.92, 491487
225, 17640, 248840, 1758.1, 137835, 3173.98, 533058
225, 18900, 268495, 1758.1, 147680, 3196.37, 574889
225, 20160, 288272, 1758.1, 157526, 3217.32, 616963
225, 21420, 308162, 1758.1, 167371, 3237, 659263
225, 22680, 328160, 1758.1, 177217, 3255.55, 701778
225, 23940, 348258, 1758.1, 187062, 3273.11, 744495
226, 10170, 135383, 1767.36, 79531.2, 3008.52, 291205
226, 11441, 154247, 1767.36, 89470.7, 3046.92, 331474
226, 12712, 173314, 1767.36, 99410.1, 3081.26, 372151
226, 13983, 192565, 1767.36, 109350, 3112.33, 413195
226, 15255, 211999, 1767.36, 119297, 3140.72, 454606
226, 16526, 231570, 1767.36, 129236, 3166.81, 496290
226, 17797, 251282, 1767.36, 139176, 3190.97, 538257
226, 19068, 271125, 1767.36, 149115, 3213.46, 580485
226, 20340, 291107, 1767.36, 159062, 3234.52, 622992
226, 21611, 311187, 1767.36, 169002, 3254.28, 665695
226, 22882, 331375, 1767.36, 178941, 3272.92, 708613
226, 24153, 351666, 1767.36, 188881, 3290.54, 751736
227, 10260, 136712, 1776.63, 80300.4, 3024.72, 294042
227, 11542, 155755, 1776.63, 90334, 3063.28, 334692
227, 12825, 175019, 1776.63, 100375, 3097.79, 375786
227, 14108, 194468, 1776.63, 110417, 3129.02, 417250
227, 15390, 214070, 1776.63, 120451, 3157.5, 459019
227, 16673, 233843, 1776.63, 130492, 3183.73, 501130
227, 17955, 253742, 1776.63, 140526, 3207.99, 543492
227, 19238, 273789, 1776.63, 150567, 3230.59, 586152
227, 20520, 293944, 1776.63, 160601, 3251.72, 629026
227, 21803, 314230, 1776.63, 170642, 3271.58, 672165
227, 23085, 334609, 1776.63, 180676, 3290.29, 715487
227, 24368, 355108, 1776.63, 190717, 3308, 759050
228, 10351, 138056, 1785.9, 81078.2, 3040.95, 296913
228, 11645, 157294, 1785.9, 91214, 3079.69, 337976
228, 12939, 176739, 1785.9, 101350, 3114.35, 379455
228, 14232, 196357, 1785.9, 111478, 3145.68, 421276
228, 15526, 216159, 1785.9, 121613, 3174.31, 463469
228, 16820, 236117, 1785.9, 131749, 3200.64, 505973
228, 18114, 256219, 1785.9, 141885, 3225.02, 548765
228, 19408, 276455, 1785.9, 152021, 3247.71, 591824
228, 20702, 296815, 1785.9, 162156, 3268.95, 635132
228, 21996, 317291, 1785.9, 172292, 3288.89, 678673
228, 23290, 337878, 1785.9, 182428, 3307.69, 722434
228, 24584, 358568, 1785.9, 192564, 3325.48, 766403
229, 10442, 139402, 1795.18, 81857, 3057.18, 299786
229, 11747, 158819, 1795.18, 92087.1, 3096.08, 341231
229, 13053, 178462, 1795.18, 102325, 3130.91, 383128
229, 14358, 198278, 1795.18, 112555, 3162.39, 425370
229, 15663, 218265, 1795.18, 122785, 3191.13, 467955
229, 16968, 238409, 1795.18, 133016, 3217.57, 510853
229, 18274, 258714, 1795.18, 143254, 3242.07, 554075
229, 19579, 279138, 1795.18, 153484, 3264.86, 597533
229, 20884, 299688, 1795.18, 163714, 3286.18, 641242
229, 22190, 320371, 1795.18, 173952, 3306.22, 685220
229, 23495, 341149, 1795.18, 184182, 3325.1, 729386
229, 24800, 362032, 1795.18, 194412, 3342.95, 773762
230, 10534, 140763, 1804.46, 82644.4, 3073.44, 302693
230, 11850, 160361, 1804.46, 92969.1, 3112.5, 344521
230, 13167, 180186, 1804.46, 103302, 3147.47, 386804
230, 14484, 200200, 1804.46, 113634, 3179.1, 429467
230, 15801, 220388, 1804.46, 123967, 3207.98, 472477
230, 17117, 240719, 1804.46, 134291, 3234.52, 515770
230, 18434, 261211, 1804.46, 144624, 3259.12, 559389
230, 19751, 281840, 1804.46, 154956, 3282.02, 603280
230, 21068, 302595, 1804.46, 165289, 3303.44, 647424
230, 22384, 323453, 1804.46, 175613, 3323.54, 691772
230, 23701, 344439, 1804.46, 185946, 3342.51, 736378
230, 25018, 365530, 1804.46, 196278, 3360.46, 781194
231, 10626, 142126, 1813.75, 83432.7, 3089.7, 305603
231, 11954, 161919, 1813.75, 93859.8, 3128.94, 347845
231, 13282, 181926, 1813.75, 104287, 3164.05, 390515
231, 14610, 202125, 1813.75, 114714, 3195.81, 433568
231, 15939, 222513, 1813.75, 125149, 3224.82, 477002
231, 17267, 243046, 1813.75, 135576, 3251.49, 520724
231, 18595, 263726, 1813.75, 146003, 3276.19, 564740
231, 19923, 284543, 1813.75, 156430, 3299.18, 609031
231, 21252, 305504, 1813.75, 166865, 3320.7, 653611
231, 22580, 326569, 1813.75, 177292, 3340.9, 698397
231, 23908, 347747, 1813.75, 187720, 3359.94, 743408
231, 25236, 369031, 1813.75, 198147, 3377.96, 788632
232, 10718, 143490, 1823.05, 84221.8, 3105.96, 308514
232, 12058, 163479, 1823.05, 94751.5, 3145.39, 351172
232, 13398, 183683, 1823.05, 105281, 3180.66, 394260
232, 14737, 204066, 1823.05, 115803, 3212.54, 437704
232, 16077, 224639, 1823.05, 126333, 3241.67, 481531
232, 17417, 245374, 1823.05, 136862, 3268.46, 525681
232, 18757, 266258, 1823.05, 147392, 3293.27, 570129
232, 20097, 287280, 1823.05, 157922, 3316.37, 614853
232, 21436, 308416, 1823.05, 168444, 3337.96, 659802
232, 22776, 329688, 1823.05, 178973, 3358.25, 705026
232, 24116, 351074, 1823.05, 189503, 3377.39, 750478
232, 25456, 372567, 1823.05, 200033, 3395.49, 796144
233, 10811, 144870, 1832.36, 85019.7, 3122.25, 311460
233, 12162, 165039, 1832.36, 95644.2, 3161.83, 354501
233, 13514, 185441, 1832.36, 106277, 3197.26, 398009
233, 14865, 206023, 1832.36, 116901, 3229.29, 441875
233, 16216, 226783, 1832.36, 127526, 3258.54, 486096
233, 17568, 247720, 1832.36, 138158, 3285.45, 530675
233, 18919, 268793, 1832.36, 148783, 3310.36, 575522
233, 20271, 290020, 1832.36, 159415, 3333.56, 620680
233, 21622, 311361, 1832.36, 170039, 3355.25, 666065
233, 22973, 332825, 1832.36, 180664, 3375.62, 711694
233, 24325, 354419, 1832.36, 191296, 3394.85, 757586
233, 25676, 376105, 1832.36, 201921, 3413.01, 803661
234, 10904, 146251, 1841.67, 85818.5, 3138.54, 314408
234, 12267, 166616, 1841.67, 96545.8, 3178.3, 357865
234, 13630, 187201, 1841.67, 107273, 3213.87, 401761
234, 14993, 207983, 1841.67, 118000, 3246.05, 446050
234, 16356, 228944, 1841.67, 128728, 3275.42, 490698
234, 17719, 250068, 1841.67, 139455, 3302.44, 535673
234, 19082, 271345, 1841.67, 150182, 3327.46, 580952
234, 20445, 292761, 1841.67, 160910, 3350.75, 626511
234, 21808, 314309, 1841.67, 171637, 3372.54, 672333
234, 23171, 335980, 1841.67, 182364, 3393.01, 718401
234, 24534, 357767, 1841.67, 193092, 3412.3, 764700
234, 25897, 379663, 1841.67, 203819, 3430.56, 811218
235, 10998, 147648, 1850.98, 86625.9, 3154.86, 317390
235, 12372, 168195, 1850.98, 97448.3, 3194.78, 361232
235, 13747, 188978, 1850.98, 108278, 3230.5, 405548
235, 15122, 209959, 1850.98, 119109, 3262.82, 450261
235, 16497, 231122, 1850.98, 129939, 3292.33, 495336
235, 17871, 252434, 1850.98, 140761, 3319.45, 540708
235, 19246, 273914, 1850.98, 151591, 3344.58, 586419
235, 20621, 295537, 1850.98, 162422, 3367.98, 632414
235, 21996, 317291, 1850.98, 173252, 3389.86, 678673
235, 23370, 339154, 1850.98, 184074, 3410.41, 725147
235, 24745, 361150, 1850.98, 194904, 3429.79, 771888
235, 26120, 383255, 1850.98, 205735, 3448.12, 818849
236, 11092, 149046, 1860.3, 87434.3, 3171.19, 320374
236, 12478, 169789, 1860.3, 98359.6, 3211.28, 364633
236, 13865, 190771, 1860.3, 109293, 3247.16, 409370
236, 15251, 211937, 1860.3, 120218, 3279.6, 454475
236, 16638, 233301, 1860.3, 131151, 3309.24, 499977
236, 18024, 254817, 1860.3, 142077, 3336.48, 545780
236, 19411, 276502, 1860.3, 153010, 3361.72, 591924
236, 20797, 298314, 1860.3, 163935, 3385.2, 638320
236, 22184, 320276, 1860.3, 174869, 3407.19, 685018
236, 23570, 342346, 1860.3, 185794, 3427.82, 731931
236, 24957, 364551, 1860.3, 196727, 3447.29, 779114
236, 26343, 386850, 1860.3, 207652, 3465.69, 826485
237, 11186, 150445, 1869.63, 88243.5, 3187.51, 323361
237, 12584, 171385, 1869.63, 99271.9, 3227.77, 368037
237, 13983, 192565, 1869.63, 110308, 3263.82, 413195
237, 15381, 213932, 1869.63, 121337, 3296.4, 458725
237, 16779, 235483, 1869.63, 132365, 3326.15, 504622
237, 18177, 257201, 1869.63, 143394, 3353.51, 550855
237, 19576, 279091, 1869.63, 154430, 3378.86, 597433
237, 20974, 301109, 1869.63, 165459, 3402.45, 644265
237, 22372, 323262, 1869.63, 176487, 3424.51, 691367
237, 23771, 345557, 1869.63, 187523, 3445.25, 738755
237, 25169, 367955, 1869.63, 198552, 3464.79, 786346
237, 26567, 390464, 1869.63, 209580, 3483.27, 834161
238, 11281, 151860, 1878.97, 89061.4, 3203.86, 326381
238, 12691, 172998, 1878.97, 100193, 3244.3, 371476
238, 14101, 194361, 1878.97, 111325, 3280.48, 417023
238, 15511, 215929, 1878.97, 122457, 3313.2, 462978
238, 16921, 237681, 1878.97, 133588, 3343.07, 509303
238, 18331, 259604, 1878.97, 144720, 3370.56, 555968
238, 19742, 281698, 1878.97, 155859, 3396.02, 602979
238, 21152, 303923, 1878.97, 166991, 3419.7, 650248
238, 22562, 326283, 1878.97, 178123, 3441.86, 697788
238, 23972, 348770, 1878.97, 189255, 3462.68, 745583
238, 25382, 371377, 1878.97, 200386, 3482.3, 793617
238, 26792, 394097, 1878.97, 211518, 3500.86, 841877
239, 11376, 153277, 1888.31, 89880.3, 3220.22, 329404
239, 12798, 174611, 1888.31, 101115, 3260.83, 374917
239, 14220, 196174, 1888.31, 112350, 3297.16, 420886
239, 15642, 217942, 1888.31, 123585, 3330.02, 467267
239, 17064, 239897, 1888.31, 134820, 3360.02, 514021
239, 18486, 262023, 1888.31, 146055, 3387.62, 561117
239, 19908, 284307, 1888.31, 157290, 3413.17, 608529
239, 21330, 306738, 1888.31, 168525, 3436.96, 656235
239, 22752, 329306, 1888.31, 179761, 3459.22, 704214
239, 24174, 352002, 1888.31, 190996, 3480.12, 752450
239, 25596, 374818, 1888.31, 202231, 3499.83, 800927
